host,metric,value,units,timestamp
[redacted],DB [postgres]: Num of shareupdateexclusive locks,0,,2025-07-09_05-00
[redacted],DB [postgres]: Num of sharerowexclusive locks,0,,2025-07-09_05-00
[redacted],DB [postgres]: Num of rowshare locks,0,,2025-07-09_05-00
[redacted],DB [postgres]: Num of rowexclusive locks,0,,2025-07-09_05-00
[redacted],DB [postgres]: Num of exclusive locks,0,,2025-07-09_05-00
[redacted],DB [postgres]: Num of accessshare locks,1,,2025-07-09_05-00
[redacted],DB [postgres]: Num of accessexclusive locks,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Get locks,,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of locks total,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of share locks,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of shareupdateexclusive locks,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of sharerowexclusive locks,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of rowshare locks,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of rowexclusive locks,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of exclusive locks,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of accessshare locks,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Num of accessexclusive locks,0,,2025-07-09_05-00
[redacted],DB [synapse]: Get locks,,,2025-07-09_05-00
[redacted],DB [synapse]: Num of locks total,0,,2025-07-09_05-00
[redacted],DB [synapse]: Num of share locks,0,,2025-07-09_05-00
[redacted],DB [synapse]: Num of shareupdateexclusive locks,0,,2025-07-09_05-00
[redacted],DB [synapse]: Num of sharerowexclusive locks,0,,2025-07-09_05-00
[redacted],DB [synapse]: Num of rowshare locks,0,,2025-07-09_05-00
[redacted],DB [synapse]: Num of rowexclusive locks,0,,2025-07-09_05-00
[redacted],DB [synapse]: Num of exclusive locks,0,,2025-07-09_05-00
[redacted],DB [synapse]: Num of accessshare locks,0,,2025-07-09_05-00
[redacted],DB [synapse]: Num of accessexclusive locks,0,,2025-07-09_05-00
[redacted],DB [postgres]: Get queries,,,2025-07-09_05-00
[redacted],DB [postgres]: Queries sum transaction time,0,s,2025-07-09_05-00
[redacted],DB [postgres]: Queries max transaction time,0,s,2025-07-09_05-00
[redacted],DB [postgres]: Queries slow transaction count,0,,2025-07-09_05-00
[redacted],DB [postgres]: Queries sum query time,0,s,2025-07-09_05-00
[redacted],DB [postgres]: Queries max query time,0,s,2025-07-09_05-00
[redacted],DB [postgres]: Queries slow query count,0,,2025-07-09_05-00
[redacted],DB [postgres]: Queries sum maintenance time,0,s,2025-07-09_05-00
[redacted],DB [postgres]: Queries max maintenance time,0,s,2025-07-09_05-00
[redacted],DB [postgres]: Queries slow maintenance count,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Get queries,,,2025-07-09_05-00
[redacted],DB [zabbix]: Queries sum transaction time,0,s,2025-07-09_05-00
[redacted],DB [zabbix]: Queries max transaction time,0,s,2025-07-09_05-00
[redacted],DB [zabbix]: Queries slow transaction count,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Queries sum query time,0,s,2025-07-09_05-00
[redacted],DB [zabbix]: Queries max query time,0,s,2025-07-09_05-00
[redacted],DB [zabbix]: Queries slow query count,0,,2025-07-09_05-00
[redacted],DB [zabbix]: Queries sum maintenance time,0,s,2025-07-09_05-00
[redacted],DB [zabbix]: Queries max maintenance time,0,s,2025-07-09_05-00
[redacted],DB [zabbix]: Queries slow maintenance count,0,,2025-07-09_05-00
[redacted],DB [synapse]: Get queries,,,2025-07-09_05-00
[redacted],DB [synapse]: Queries sum transaction time,0,s,2025-07-09_05-00
[redacted],DB [synapse]: Queries max transaction time,0,s,2025-07-09_05-00
[redacted],DB [synapse]: Queries slow transaction count,0,,2025-07-09_05-00
[redacted],DB [synapse]: Queries sum query time,0,s,2025-07-09_05-00
[redacted],DB [synapse]: Queries max query time,0,s,2025-07-09_05-00
[redacted],DB [synapse]: Queries slow query count,0,,2025-07-09_05-00
[redacted],DB [synapse]: Queries sum maintenance time,0,s,2025-07-09_05-00
[redacted],DB [synapse]: Queries max maintenance time,0,s,2025-07-09_05-00
[redacted],DB [synapse]: Queries slow maintenance count,0,,2025-07-09_05-00
[redacted],Interface tap104i0: Bits received,96,bps,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Bits received,3848,bps,2025-07-09_05-00
[redacted],Interface enp8s0: Bits received,114600,bps,2025-07-09_05-00
[redacted],Total memory,33571328000,B,2025-07-09_05-00
[redacted],REDACTED,REDACTED,,2025-07-09_05-00
[redacted],Free swap space,8589930496,B,2025-07-09_05-00
[redacted],CPU system time,1.226349,%,2025-07-09_05-00
[redacted],CPU user time,0.148563,%,2025-07-09_05-00
[redacted],REDACTED,REDACTED,,2025-07-09_05-00
[redacted],System local time,1752037163,unixtime,2025-07-09_05-00
[redacted],Operating system architecture,x86_64,,2025-07-09_05-00
[redacted],Operating system,"Linux version 6.8.4-2-pve (build@proxmox) (gcc (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC PMX 6.8.4-2 (2024-04-10T17:36Z)",,2025-07-09_05-00
[redacted],Number of installed packages,755,,2025-07-09_05-00
[redacted],Free swap space in %,100,%,2025-07-09_05-00
[redacted],Zabbix agent ping,1,,2025-07-09_05-00
[redacted],Total swap space,8589930496,B,2025-07-09_05-00
[redacted],REDACTED,REDACTED,,2025-07-09_05-00
[redacted],System uptime,1775985,uptime,2025-07-09_05-00
[redacted],Number of logged in users,0,,2025-07-09_05-00
[redacted],Checksum of /etc/passwd,db22d70e0ab6919560ad2cb27dfa2875537cd8bce3c618aa82f1ab2407970dd6,,2025-07-09_05-00
[redacted],Available memory,8780500992,B,2025-07-09_05-00
[redacted],Available memory in %,26.154762,%,2025-07-09_05-00
[redacted],CPU steal time,0,%,2025-07-09_05-00
[redacted],CPU softirq time,0.008409,%,2025-07-09_05-00
[redacted],CPU nice time,0,%,2025-07-09_05-00
[redacted],Load average (1m avg),0.390625,,2025-07-09_05-00
[redacted],Version of Zabbix agent running,7.2.8,,2025-07-09_05-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-07-09_05-00
[redacted],Maximum number of processes,4194304,,2025-07-09_05-00
[redacted],Number of processes,368,,2025-07-09_05-00
[redacted],Number of running processes,1,,2025-07-09_05-00
[redacted],System boot time,1750261217,unixtime,2025-07-09_05-00
[redacted],Interrupts per second,11305.455352622548,,2025-07-09_05-00
[redacted],Load average (5m avg),0.47998,,2025-07-09_05-00
[redacted],CPU iowait time,0.014012,%,2025-07-09_05-00
[redacted],Load average (15m avg),0.695801,,2025-07-09_05-00
[redacted],Number of CPUs,12,,2025-07-09_05-00
[redacted],Context switches per second,16622.847360582546,,2025-07-09_05-00
[redacted],CPU guest time,4.621313,%,2025-07-09_05-00
[redacted],CPU guest nice time,0,%,2025-07-09_05-00
[redacted],CPU idle time,93.979989,%,2025-07-09_05-00
[redacted],CPU interrupt time,0,%,2025-07-09_05-00
[redacted],Zabbix agent availability,1,,2025-07-09_05-00
[redacted],Get filesystems,,,2025-07-09_05-00
[redacted],CPU utilization,6.020010999999997,%,2025-07-09_05-00
[redacted],Memory utilization,73.845238,%,2025-07-09_05-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,errors=remount-ro"",""bytes"":{""used"":14260318208,""free"":81430671360,""total"":100861726720,""pused"":14.902467,""pfree"":85.097533},""fstype"":""ext4"",""inodes"":{""used"":64780,""free"":6226676,""total"":6291456,""pused"":1.02965,""pfree"":98.97035}}",,2025-07-09_05-00
[redacted],FS [/]: Space: Available,81430671360,B,2025-07-09_05-00
[redacted],FS [/]: Option: Read-only,0,,2025-07-09_05-00
[redacted],FS [/]: Space: Used,14260318208,B,2025-07-09_05-00
[redacted],FS [/]: Space: Total,100861726720,B,2025-07-09_05-00
[redacted],"FS [/]: Space: Used, in %",14.902467,%,2025-07-09_05-00
[redacted],"FS [/]: Inodes: Free, in %",98.97035,%,2025-07-09_05-00
[redacted],Interface vmbr0: Bits received,90576,bps,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Bits received,104,bps,2025-07-09_05-00
[redacted],Interface fwln3001i0: Bits received,4216,bps,2025-07-09_05-00
[redacted],Interface tap101i0: Bits received,416,bps,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwln3001i0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwln3001i0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tailscale0: Bits received,3680,bps,2025-07-09_05-00
[redacted],Interface enp8s0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface vmbr0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tap101i0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwln3001i0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface enp8s0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface vmbr0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tap101i0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwln3001i0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Bits sent,0,bps,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Bits sent,4224,bps,2025-07-09_05-00
[redacted],Interface fwln3001i0: Bits sent,104,bps,2025-07-09_05-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface enp8s0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface vmbr0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Operational status,6,,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Operational status,6,,2025-07-09_05-00
[redacted],Interface tap101i0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwln3001i0: Operational status,6,,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Interface type,1,,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Interface type,1,,2025-07-09_05-00
[redacted],Interface fwln3001i0: Interface type,1,,2025-07-09_05-00
[redacted],Interface fwbr3001i0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface fwpr3001p0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface fwln3001i0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface enp8s0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface vmbr0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tap108i0: Bits received,0,bps,2025-07-09_05-00
[redacted],Interface fwbr108i0: Bits received,3608,bps,2025-07-09_05-00
[redacted],Interface tap101i0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwpr108p0: Bits received,0,bps,2025-07-09_05-00
[redacted],Interface fwln108i0: Bits received,3944,bps,2025-07-09_05-00
[redacted],Interface tap108i0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwbr108i0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwpr108p0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwln108i0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tap108i0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwbr108i0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface enp8s0: Bits sent,117528,bps,2025-07-09_05-00
[redacted],Interface vmbr0: Bits sent,100776,bps,2025-07-09_05-00
[redacted],Interface fwpr108p0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwln108i0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tap101i0: Bits sent,5080,bps,2025-07-09_05-00
[redacted],Interface tap108i0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwbr108i0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwpr108p0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwln108i0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tap108i0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwbr108i0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwpr108p0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tailscale0: Bits sent,4496,bps,2025-07-09_05-00
[redacted],Interface enp8s0: Operational status,6,,2025-07-09_05-00
[redacted],Interface vmbr0: Operational status,6,,2025-07-09_05-00
[redacted],Interface fwln108i0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tap108i0: Bits sent,3688,bps,2025-07-09_05-00
[redacted],Interface fwbr108i0: Bits sent,0,bps,2025-07-09_05-00
[redacted],Interface fwpr108p0: Bits sent,3888,bps,2025-07-09_05-00
[redacted],Interface fwln108i0: Bits sent,0,bps,2025-07-09_05-00
[redacted],Interface tailscale0: Operational status,0,,2025-07-09_05-00
[redacted],Interface enp8s0: Interface type,1,,2025-07-09_05-00
[redacted],Interface vmbr0: Interface type,1,,2025-07-09_05-00
[redacted],Interface tap108i0: Operational status,0,,2025-07-09_05-00
[redacted],Interface tap101i0: Interface type,1,,2025-07-09_05-00
[redacted],Interface fwbr108i0: Operational status,6,,2025-07-09_05-00
[redacted],Interface fwpr108p0: Operational status,6,,2025-07-09_05-00
[redacted],Interface fwln108i0: Operational status,6,,2025-07-09_05-00
[redacted],Interface tap108i0: Interface type,1,,2025-07-09_05-00
[redacted],Interface tailscale0: Interface type,65534,,2025-07-09_05-00
[redacted],Interface enp8s0: Speed,1000000000,bps,2025-07-09_05-00
[redacted],Interface vmbr0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface tap101i0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface tap106i0: Operational status,0,,2025-07-09_05-00
[redacted],Interface tap106i0: Bits received,7208,bps,2025-07-09_05-00
[redacted],Interface tap106i0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tap106i0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface fwbr108i0: Interface type,1,,2025-07-09_05-00
[redacted],Interface tap106i0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface fwpr108p0: Interface type,1,,2025-07-09_05-00
[redacted],Interface fwln108i0: Interface type,1,,2025-07-09_05-00
[redacted],Interface tap104i0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tap108i0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface fwbr108i0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface fwpr108p0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface fwln108i0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface tap104i0: Interface type,1,,2025-07-09_05-00
[redacted],Interface tap104i0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tap104i0: Bits sent,4248,bps,2025-07-09_05-00
[redacted],Interface tap104i0: Operational status,0,,2025-07-09_05-00
[redacted],Interface tap101i0: Operational status,0,,2025-07-09_05-00
[redacted],nvme0n1: Get stats,,,2025-07-09_05-00
[redacted],nvme0n1: Disk write time (rate),0.004050486640316752,,2025-07-09_05-00
[redacted],nvme0n1: Disk write rate,36.58772911726449,!w/s,2025-07-09_05-00
[redacted],nvme0n1: Disk utilization,0.6500781027668862,%,2025-07-09_05-00
[redacted],nvme0n1: Disk read time (rate),0.0004167167325428757,,2025-07-09_05-00
[redacted],nvme0n1: Disk read rate,0.6667467720686011,!r/s,2025-07-09_05-00
[redacted],nvme0n1: Disk average queue size (avgqu-sz),0.006117401633729416,,2025-07-09_05-00
[redacted],nvme0n1: Disk read request avg waiting time (r_await),0.5853658536585367,!ms,2025-07-09_05-00
[redacted],nvme0n1: Disk write request avg waiting time (w_await),0.09398496240601505,!ms,2025-07-09_05-00
[redacted],Interface tap104i0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tap106i0: Bits sent,10816,bps,2025-07-09_05-00
[redacted],Interface tap106i0: Interface type,1,,2025-07-09_05-00
[redacted],Interface tap104i0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface tap104i0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tap106i0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tap106i0: Speed,10000000000,bps,2025-07-09_05-00
[redacted],Interface wg0: Bits received,328,bps,2025-07-09_05-00
[redacted],Interface wg0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface wg0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface wg0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface wg0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface wg0: Bits sent,384,bps,2025-07-09_05-00
[redacted],Total memory,2025361408,B,2025-07-09_05-00
[redacted],REDACTED,REDACTED,,2025-07-09_05-00
[redacted],Free swap space,0,B,2025-07-09_05-00
[redacted],CPU system time,0.116832,%,2025-07-09_05-00
[redacted],CPU user time,0.075113,%,2025-07-09_05-00
[redacted],REDACTED,REDACTED,,2025-07-09_05-00
[redacted],System local time,1752037154,unixtime,2025-07-09_05-00
[redacted],Operating system architecture,x86_64,,2025-07-09_05-00
[redacted],Operating system,"Linux version 6.1.0-29-cloud-amd64 (debian-kernel@lists.debian.org) (gcc-12 (Debian 12.2.0-14) 12.2.0, GNU ld (GNU Binutils for Debian) 2.40) #1 SMP PREEMPT_DYNAMIC Debian 6.1.123-1 (2025-01-02)",,2025-07-09_05-00
[redacted],Number of installed packages,592,,2025-07-09_05-00
[redacted],Free swap space in %,100,%,2025-07-09_05-00
[redacted],Zabbix agent ping,1,,2025-07-09_05-00
[redacted],Total swap space,0,B,2025-07-09_05-00
[redacted],REDACTED,REDACTED,,2025-07-09_05-00
[redacted],System uptime,14101192,uptime,2025-07-09_05-00
[redacted],Number of logged in users,0,,2025-07-09_05-00
[redacted],Checksum of /etc/passwd,0d1d2bb0506e94c06551d90b4007c705dc7ec766532b2fbce25a36f889d8b7d4,,2025-07-09_05-00
[redacted],Available memory,1185357824,B,2025-07-09_05-00
[redacted],Available memory in %,58.525744,%,2025-07-09_05-00
[redacted],CPU steal time,0.008342,%,2025-07-09_05-00
[redacted],CPU softirq time,0.016689,%,2025-07-09_05-00
[redacted],CPU nice time,0,%,2025-07-09_05-00
[redacted],Load average (1m avg),0.042969,,2025-07-09_05-00
[redacted],Version of Zabbix agent running,7.2.4,,2025-07-09_05-00
[redacted],Maximum number of open file descriptors,9223372036854775807,,2025-07-09_05-00
[redacted],Maximum number of processes,4194304,,2025-07-09_05-00
[redacted],Number of processes,99,,2025-07-09_05-00
[redacted],Number of running processes,1,,2025-07-09_05-00
[redacted],System boot time,1737936001,unixtime,2025-07-09_05-00
[redacted],Interrupts per second,161.76933269722906,,2025-07-09_05-00
[redacted],Load average (5m avg),0.012207,,2025-07-09_05-00
[redacted],CPU iowait time,0,%,2025-07-09_05-00
[redacted],Load average (15m avg),0.000977,,2025-07-09_05-00
[redacted],Number of CPUs,2,,2025-07-09_05-00
[redacted],Context switches per second,227.83104202926324,,2025-07-09_05-00
[redacted],CPU guest time,0,%,2025-07-09_05-00
[redacted],CPU guest nice time,0,%,2025-07-09_05-00
[redacted],CPU idle time,99.808109,%,2025-07-09_05-00
[redacted],CPU interrupt time,0,%,2025-07-09_05-00
[redacted],Zabbix agent availability,1,,2025-07-09_05-00
[redacted],Get filesystems,,,2025-07-09_05-00
[redacted],CPU utilization,0.19189099999999826,%,2025-07-09_05-00
[redacted],Memory utilization,41.474256,%,2025-07-09_05-00
[redacted],sda: Get stats,,,2025-07-09_05-00
[redacted],sda: Disk write time (rate),0.0003666729718956456,,2025-07-09_05-00
[redacted],sda: Disk write rate,1.033351102615001,!w/s,2025-07-09_05-00
[redacted],sda: Disk utilization,0.006666781307193556,%,2025-07-09_05-00
[redacted],sda: Disk read time (rate),0,,2025-07-09_05-00
[redacted],sda: Disk read rate,0,!r/s,2025-07-09_05-00
[redacted],sda: Disk average queue size (avgqu-sz),0.0004166738316995972,,2025-07-09_05-00
[redacted],Interface ens3: Bits received,9512,bps,2025-07-09_05-00
[redacted],Interface tailscale0: Bits received,2000,bps,2025-07-09_05-00
[redacted],Interface ens3: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tailscale0: Outbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface ens3: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface tailscale0: Inbound packets discarded,0,,2025-07-09_05-00
[redacted],Interface ens3: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tailscale0: Inbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface ens3: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface tailscale0: Outbound packets with errors,0,,2025-07-09_05-00
[redacted],Interface ens3: Bits sent,12280,bps,2025-07-09_05-00
[redacted],Interface tailscale0: Bits sent,3072,bps,2025-07-09_05-00
[redacted],Interface ens3: Operational status,6,,2025-07-09_05-00
[redacted],Interface tailscale0: Operational status,0,,2025-07-09_05-00
[redacted],Interface ens3: Interface type,1,,2025-07-09_05-00
[redacted],Interface tailscale0: Interface type,65534,,2025-07-09_05-00
[redacted],FS [/]: Get data,"{""fsname"":""/"",""options"":""rw,relatime,discard,errors=remount-ro"",""bytes"":{""used"":7595110400,""free"":32753889280,""total"":42098429952,""pused"":18.823541,""pfree"":81.176459},""fstype"":""ext4"",""inodes"":{""used"":50412,""free"":2562836,""total"":2613248,""pused"":1.929094,""pfree"":98.070906}}",,2025-07-09_05-00
[redacted],FS [/]: Space: Available,32753889280,B,2025-07-09_05-00
[redacted],FS [/]: Option: Read-only,0,,2025-07-09_05-00
[redacted],FS [/]: Space: Used,7595110400,B,2025-07-09_05-00
[redacted],FS [/]: Space: Total,42098429952,B,2025-07-09_05-00
[redacted],"FS [/]: Space: Used, in %",18.823541,%,2025-07-09_05-00
[redacted],"FS [/]: Inodes: Free, in %",98.070906,%,2025-07-09_05-00
[redacted],sda: Disk read request avg waiting time (r_await),0,!ms,2025-07-09_05-00
[redacted],sda: Disk write request avg waiting time (w_await),0.3170731707317073,!ms,2025-07-09_05-00
[redacted],Interface wg0: Operational status,0,,2025-07-09_05-00
[redacted],Interface wg0: Interface type,65534,,2025-07-09_05-00
